# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  155       6.111227354595e-10       1.421098870160e-13      -6.176071498445e-12       0.000000000000e+00       3.060317895177e-12       5.672038671110e-13      -3.579466742257e-15 
  156       6.153867209134e-10       1.411501396120e-13      -6.163369444751e-12       0.000000000000e+00       3.003750063775e-12       5.598592750487e-13      -3.542564729766e-15 
  157       6.196180582425e-10       1.401401819342e-13      -6.147228324431e-12       0.000000000000e+00       2.948520986730e-12       5.527719288424e-13      -3.508764025747e-15 
  158       6.238154742396e-10       1.390818763942e-13      -6.127616370953e-12       0.000000000000e+00       2.894589502094e-12       5.458228323120e-13      -3.474197331633e-15 
  159       6.279776621297e-10       1.379772003308e-13      -6.104503649618e-12       0.000000000000e+00       2.841908405302e-12       5.388862951423e-13      -3.434795403880e-15 
  160       6.321032971901e-10       1.368282305603e-13      -6.077861998042e-12       0.000000000000e+00       2.790431288130e-12       5.318583365212e-13      -3.387258268602e-15 
  161       6.361910864390e-10       1.356370918417e-13      -6.047664755885e-12       0.000000000000e+00       2.740133995692e-12       5.247449668133e-13      -3.332072733778e-15 
  162       6.402397222397e-10       1.344060071171e-13      -6.013887088963e-12       0.000000000000e+00       2.690994854299e-12       5.175815874028e-13      -3.270758461699e-15 
  163       6.442478659547e-10       1.331373159228e-13      -5.976506127478e-12       0.000000000000e+00       2.642987793326e-12       5.104052066476e-13      -3.204919001749e-15 
  164       6.482141474198e-10       1.318334760432e-13      -5.935501006370e-12       0.000000000000e+00       2.596082255637e-12       5.032544629924e-13      -3.136243116894e-15 
  165       6.521371644187e-10       1.304970651639e-13      -5.890852905680e-12       0.000000000000e+00       2.550243108013e-12       4.961696480812e-13      -3.066506110155e-15 
  166       6.560154821568e-10       1.291307825253e-13      -5.842545090909e-12       0.000000000000e+00       2.505430551572e-12       4.891927298704e-13      -2.997571151094e-15 
  167       6.598477016266e-10       1.277374214450e-13      -5.790562782047e-12       0.000000000000e+00       2.461605899872e-12       4.823601856924e-13      -2.931011826995e-15 
  168       6.636326723538e-10       1.263197807858e-13      -5.734892663511e-12       0.000000000000e+00       2.418749654508e-12       4.756807663533e-13      -2.866940853610e-15 
  169       6.673692968830e-10       1.248807490636e-13      -5.675523409454e-12       0.000000000000e+00       2.376844807632e-12       4.691558700376e-13      -2.805083491255e-15 
  170       6.710564632911e-10       1.234233344151e-13      -5.612445890655e-12       0.000000000000e+00       2.335871049089e-12       4.627865540387e-13      -2.745147035047e-15 
  171       6.746930449566e-10       1.219506661275e-13      -5.545653214144e-12       0.000000000000e+00       2.295804701943e-12       4.565735271180e-13      -2.686820521298e-15 
  172       6.782779003284e-10       1.204659961672e-13      -5.475140762828e-12       0.000000000000e+00       2.256618658000e-12       4.505171418657e-13      -2.629774433917e-15 
  173       6.818098726945e-10       1.189727007083e-13      -5.400906235121e-12       0.000000000000e+00       2.218282313329e-12       4.446173870599e-13      -2.573660410807e-15 
  174       6.852878030135e-10       1.174742411283e-13      -5.322949400445e-12       0.000000000000e+00       2.180765760509e-12       4.388681796769e-13      -2.518092792598e-15 
  175       6.887105700722e-10       1.159740402082e-13      -5.241271260382e-12       0.000000000000e+00       2.144052885750e-12       4.332397320309e-13      -2.462592186380e-15 
  176       6.920770531917e-10       1.144755986681e-13      -5.155874894426e-12       0.000000000000e+00       2.108129226779e-12       4.276947177770e-13      -2.406636690975e-15 
  177       6.953861192842e-10       1.129825361463e-13      -5.066765776138e-12       0.000000000000e+00       2.072977765432e-12       4.221938122377e-13      -2.349679275596e-15 
  178       6.986366226723e-10       1.114985925685e-13      -4.973951811649e-12       0.000000000000e+00       2.038578879952e-12       4.166956622977e-13      -2.291147414694e-15 
  179       7.018274049101e-10       1.100276295170e-13      -4.877443378169e-12       0.000000000000e+00       2.004910297289e-12       4.111568563000e-13      -2.230442722797e-15 
  180       7.049572946034e-10       1.085736316000e-13      -4.777253362494e-12       0.000000000000e+00       1.971947045393e-12       4.055318939407e-13      -2.166940589348e-15 
  181       7.080251500221e-10       1.071406502111e-13      -4.673396610323e-12       0.000000000000e+00       1.939664983709e-12       3.997907729625e-13      -2.100274396832e-15 
  182       7.110299910787e-10       1.057326269794e-13      -4.565888145127e-12       0.000000000000e+00       1.908051806352e-12       3.939733667281e-13      -2.031214061993e-15 
  183       7.139708774634e-10       1.043535589592e-13      -4.454744882105e-12       0.000000000000e+00       1.877096819225e-12       3.881392978519e-13      -1.960856411264e-15 
  184       7.168468667658e-10       1.030075561358e-13      -4.339986240811e-12       0.000000000000e+00       1.846787405592e-12       3.823507415851e-13      -1.890347506299e-15 
  185       7.196570144517e-10       1.016988425849e-13      -4.221634181521e-12       0.000000000000e+00       1.817108991401e-12       3.766724598844e-13      -1.820883315479e-15 
  186       7.224003738391e-10       1.004317576316e-13      -4.099713241589e-12       0.000000000000e+00       1.788045010625e-12       3.711718354815e-13      -1.753710385425e-15 
  187       7.250759960746e-10       9.921075701008e-14      -3.974250571811e-12       0.000000000000e+00       1.759576870590e-12       3.659189059527e-13      -1.690126512512e-15 
  188       7.276829301098e-10       9.804041402274e-14      -3.845275972782e-12       0.000000000000e+00       1.731683917306e-12       3.609863977879e-13      -1.631481414377e-15 
  189       7.302202465602e-10       9.692534230783e-14      -3.712821141980e-12       0.000000000000e+00       1.704346352169e-12       3.564269803557e-13      -1.578758676352e-15 
  190       7.326871113528e-10       9.586995518766e-14      -3.576917275472e-12       0.000000000000e+00       1.677554301227e-12       3.522030311867e-13      -1.531284800115e-15 
  191       7.350827176272e-10       9.487869027124e-14      -3.437597353995e-12       0.000000000000e+00       1.651299368103e-12       3.482516012682e-13      -1.487923387435e-15 
  192       7.374062624105e-10       9.395608709731e-14      -3.294896949383e-12       0.000000000000e+00       1.625571719798e-12       3.445066747820e-13      -1.447484345557e-15 
  193       7.396569466728e-10       9.310678803166e-14      -3.148854258292e-12       0.000000000000e+00       1.600360061884e-12       3.408991270488e-13      -1.408723159475e-15 
  194       7.418339753841e-10       9.233553916443e-14      -2.999510135920e-12       0.000000000000e+00       1.575651613700e-12       3.373566824742e-13      -1.370340164190e-15 
  195       7.439365575696e-10       9.164719120754e-14      -2.846908129735e-12       0.000000000000e+00       1.551432083547e-12       3.338038724940e-13      -1.330979816974e-15 
  196       7.459639063666e-10       9.104670039193e-14      -2.691094513192e-12       0.000000000000e+00       1.527685643883e-12       3.301619935189e-13      -1.289229969631e-15 
  197       7.479152641383e-10       9.053904039423e-14      -2.532117314617e-12       0.000000000000e+00       1.504397053787e-12       3.263688725107e-13      -1.243976820730e-15 
  198       7.497899797419e-10       9.012892909566e-14      -2.370023254787e-12       0.000000000000e+00       1.481558250355e-12       3.224398565600e-13      -1.195500115493e-15 
  199       7.515874370045e-10       8.982108362294e-14      -2.204860650971e-12       0.000000000000e+00       1.459162190262e-12       3.184111906597e-13      -1.144456424047e-15 
  200       7.533070303028e-10       8.962030814990e-14      -2.036680432158e-12       0.000000000000e+00       1.437200727559e-12       3.143206280960e-13      -1.091530995167e-15 
  201       7.549481646965e-10       8.953149452107e-14      -1.865536169686e-12       0.000000000000e+00       1.415664595476e-12       3.102074493309e-13      -1.037438122770e-15 
  202       7.565102560612e-10       8.955962287531e-14      -1.691484107874e-12       0.000000000000e+00       1.394543388224e-12       3.061124808847e-13      -9.829215124112e-16 
  203       7.579927312218e-10       8.970976226946e-14      -1.514583194657e-12       0.000000000000e+00       1.373825542794e-12       3.020781142182e-13      -9.287546477743e-16 
  204       7.593950280857e-10       8.998707130196e-14      -1.334895112212e-12       0.000000000000e+00       1.353498320762e-12       2.981483246158e-13      -8.757411571700e-16 
  205       7.607166178331e-10       9.039668866998e-14      -1.152482987787e-12       0.000000000000e+00       1.333549553312e-12       2.943582299575e-13      -8.245348444985e-16 
  206       7.619570729440e-10       9.094339500307e-14      -9.674073618857e-13       0.000000000000e+00       1.313973050335e-12       2.907019128742e-13      -7.750849741894e-16 
  207       7.631160041999e-10       9.163192851201e-14      -7.797299963814e-13       0.000000000000e+00       1.294763535640e-12       2.871623778851e-13      -7.271527824913e-16 
  208       7.641930392502e-10       9.246709323415e-14      -5.895151956384e-13       0.000000000000e+00       1.275914904689e-12       2.837217980539e-13      -6.804881739374e-16 
  209       7.651878228076e-10       9.345375934429e-14      -3.968298333945e-13       0.000000000000e+00       1.257420211409e-12       2.803615041479e-13      -6.348295754012e-16 
  210       7.661000168441e-10       9.459686346553e-14      -2.017433796424e-13       0.000000000000e+00       1.239271655005e-12       2.770619737968e-13      -5.899037901532e-16 
  211       7.669293007868e-10       9.590140898015e-14      -4.327927510401e-15       0.000000000000e+00       1.221460566768e-12       2.738028206524e-13      -5.454258519164e-16 
  212       7.676753717141e-10       9.737246634046e-14       1.953417798558e-13       0.000000000000e+00       1.203977396891e-12       2.705627835475e-13      -5.010988789227e-16 
  213       7.683379445511e-10       9.901517337968e-14       3.971883224122e-13       0.000000000000e+00       1.186811701277e-12       2.673197156557e-13      -4.566139279690e-16 
  214       7.689167666221e-10       1.008346046064e-13       6.011333119713e-13       0.000000000000e+00       1.169953573756e-12       2.640558953525e-13      -4.117257768647e-16 
  215       7.694116619891e-10       1.028353686707e-13       8.071027019952e-13       0.000000000000e+00       1.153398077184e-12       2.607743783684e-13      -3.664862405509e-16 
  216       7.698224904736e-10       1.050219844280e-13       1.015021782937e-12       0.000000000000e+00       1.137141084850e-12       2.574837243822e-13      -3.210262636524e-16 
  217       7.701491338000e-10       1.073990094930e-13       1.224813456465e-12       0.000000000000e+00       1.121177852478e-12       2.541927771346e-13      -2.754814534939e-16 
  218       7.703914958292e-10       1.099710402084e-13       1.436398213108e-12       0.000000000000e+00       1.105503008814e-12       2.509106674673e-13      -2.299921321875e-16 
  219       7.705495027913e-10       1.127427116145e-13       1.649694109905e-12       0.000000000000e+00       1.090110546203e-12       2.476468163617e-13      -1.847033887196e-16 
  220       7.706231035195e-10       1.157186974183e-13       1.864616748043e-12       0.000000000000e+00       1.074993811169e-12       2.444109379775e-13      -1.397651310378e-16 
  221       7.706122696831e-10       1.189037099623e-13       2.081079250509e-12       0.000000000000e+00       1.060145495000e-12       2.412130426925e-13      -9.533213813856e-17 
  222       7.705169960210e-10       1.223025001942e-13       2.298992239733e-12       0.000000000000e+00       1.045557624328e-12       2.380634401406e-13      -5.156411215393e-17 
  223       7.703373030262e-10       1.259197253067e-13       2.518265657508e-12       0.000000000000e+00       1.031222600101e-12       2.349704219044e-13      -8.590604040634e-18 
  224       7.700732447097e-10       1.297595422267e-13       2.738814401627e-12       0.000000000000e+00       1.017136408562e-12       2.319331370316e-13       3.359683380693e-17 
  225       7.697249017898e-10       1.338259878119e-13       2.960553010027e-12       0.000000000000e+00       1.003295599424e-12       2.289482622612e-13       7.504366473753e-17 
  226       7.692923795232e-10       1.381231084730e-13       3.183393833410e-12       0.000000000000e+00       9.896962492571e-13       2.260122784942e-13       1.157978995929e-16 
  227       7.687758079448e-10       1.426549598253e-13       3.407247017311e-12       0.000000000000e+00       9.763339545887e-13       2.231214682574e-13       1.559101290051e-16 
  228       7.681753421064e-10       1.474256063399e-13       3.632020484175e-12       0.000000000000e+00       9.632038250027e-13       2.202719131688e-13       1.954335556934e-16 
  229       7.674911623160e-10       1.524391209946e-13       3.857619915422e-12       0.000000000000e+00       9.503004762394e-13       2.174594914021e-13       2.344240267619e-16 
  230       7.667234743771e-10       1.576995849256e-13       4.083948733524e-12       0.000000000000e+00       9.376180232953e-13       2.146798751513e-13       2.729400659966e-16 
  231       7.658725098279e-10       1.632110870787e-13       4.310908084071e-12       0.000000000000e+00       9.251500735229e-13       2.119285280956e-13       3.110429061627e-16 
  232       7.649385378755e-10       1.689775784822e-13       4.538399136441e-12       0.000000000000e+00       9.128905768615e-13       2.092020069890e-13       3.487834149259e-16 
  233       7.639219015266e-10       1.750024257384e-13       4.766330181542e-12       0.000000000000e+00       9.008364494431e-13       2.065019614389e-13       3.861619041342e-16 
  234       7.628229841650e-10       1.812888291180e-13       4.994609940262e-12       0.000000000000e+00       8.889850996019e-13       2.038313776935e-13       4.231658863459e-16 
  235       7.616421983220e-10       1.878399647763e-13       5.223145271808e-12       0.000000000000e+00       8.773335804282e-13       2.011932972173e-13       4.597829598904e-16 
  236       7.603799859412e-10       1.946589840816e-13       5.451841160923e-12       0.000000000000e+00       8.658785847714e-13       1.985908170507e-13       4.960008120699e-16 
  237       7.590368186445e-10       2.017490129437e-13       5.680600705112e-12       0.000000000000e+00       8.546164402422e-13       1.960270901696e-13       5.318072223623e-16 
  238       7.576131979964e-10       2.091131511425e-13       5.909325101850e-12       0.000000000000e+00       8.435431042152e-13       1.935053258457e-13       5.671900656226e-16 
  239       7.561096557697e-10       2.167544716568e-13       6.137913635808e-12       0.000000000000e+00       8.326541588317e-13       1.910287900058e-13       6.021373152854e-16 
  240       7.545267542103e-10       2.246760199924e-13       6.366263666070e-12       0.000000000000e+00       8.219448060015e-13       1.886008055918e-13       6.366370465669e-16 
  241       7.528650863028e-10       2.328808135109e-13       6.594270613348e-12       0.000000000000e+00       8.114098624065e-13       1.862247529205e-13       6.706774396672e-16 
  242       7.511252616898e-10       2.413716972144e-13       6.821830495731e-12       0.000000000000e+00       8.010444420488e-13       1.839034138841e-13       7.042574368840e-16 
  243       7.493078629530e-10       2.501509029523e-13       7.048847729984e-12       0.000000000000e+00       7.908460593514e-13       1.816369604490e-13       7.374194119417e-16 
  244       7.474134872409e-10       2.592204626411e-13       7.275227770393e-12       0.000000000000e+00       7.808126417028e-13       1.794248469727e-13       7.702184539246e-16 
  245       7.454427606151e-10       2.685823484854e-13       7.500874594522e-12       0.000000000000e+00       7.709418496102e-13       1.772664546044e-13       8.027119133187e-16 
  246       7.433963382857e-10       2.782384720139e-13       7.725690695632e-12       0.000000000000e+00       7.612310731051e-13       1.751610903068e-13       8.349594269540e-16 
  247       7.412749048473e-10       2.881906831148e-13       7.949577075098e-12       0.000000000000e+00       7.516774281488e-13       1.731079858759e-13       8.670229429475e-16 
  248       7.390791745149e-10       2.984407690714e-13       8.172433234830e-12       0.000000000000e+00       7.422777530379e-13       1.711062969628e-13       8.989667456453e-16 
  249       7.368098913599e-10       3.089904535978e-13       8.394157169688e-12       0.000000000000e+00       7.330286048097e-13       1.691551020938e-13       9.308574805654e-16 
