# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2184       1.903659321274e-11       7.845141769444e-13      -1.803803581623e-14       0.000000000000e+00       1.993940714146e-16       3.984467316399e-17       6.796511463272e-18 
 2185       1.893480041205e-11       7.884603177420e-13      -2.336541994034e-14       0.000000000000e+00       1.989544256988e-16       3.932927115047e-17       6.848700998424e-18 
 2186       1.883383417368e-11       7.923721752514e-13      -2.900234298389e-14       0.000000000000e+00       1.985158541148e-16       3.881592090111e-17       6.899921890448e-18 
 2187       1.873371288815e-11       7.962476643545e-13      -3.494418446675e-14       0.000000000000e+00       1.980783536156e-16       3.830481057566e-17       6.950110269900e-18 
 2188       1.863445500601e-11       8.000846925961e-13      -4.118630472515e-14       0.000000000000e+00       1.976419211301e-16       3.779612900172e-17       6.999202041439e-18 
 2189       1.853607903786e-11       8.038811601758e-13      -4.772404488891e-14       0.000000000000e+00       1.972065535627e-16       3.729006567557e-17       7.047132883575e-18 
 2190       1.843860355447e-11       8.076349599395e-13      -5.455272685867e-14       0.000000000000e+00       1.967722477937e-16       3.678681076286e-17       7.093838248413e-18 
 2191       1.834204718680e-11       8.113439773714e-13      -6.166765328311e-14       0.000000000000e+00       1.963390006786e-16       3.628655509940e-17       7.139253361396e-18 
 2192       1.824642862611e-11       8.150060905856e-13      -6.906410753615e-14       0.000000000000e+00       1.959068090486e-16       3.578949019191e-17       7.183313221053e-18 
 2193       1.815176662397e-11       8.186191703177e-13      -7.673735369419e-14       0.000000000000e+00       1.954756697105e-16       3.529580821876e-17       7.225952598743e-18 
 2194       1.805807999238e-11       8.221810799170e-13      -8.468263651334e-14       0.000000000000e+00       1.950455794465e-16       3.480570203074e-17       7.267106038397e-18 
 2195       1.796538760379e-11       8.256896753375e-13      -9.289518140661e-14       0.000000000000e+00       1.946165350141e-16       3.431936515181e-17       7.306707856267e-18 
 2196       1.787370839121e-11       8.291428051304e-13      -1.013701944212e-13       0.000000000000e+00       1.941885331465e-16       3.383699177986e-17       7.344692140669e-18 
 2197       1.778306134824e-11       8.325383104352e-13      -1.101028622155e-13       0.000000000000e+00       1.937615705519e-16       3.335877678744e-17       7.380992751727e-18 
 2198       1.769346552915e-11       8.358740249719e-13      -1.190883520368e-13       0.000000000000e+00       1.933356439142e-16       3.288491572254e-17       7.415543321121e-18 
 2199       1.760494004894e-11       8.391477750324e-13      -1.283218116979e-13       0.000000000000e+00       1.929107498925e-16       3.241560480935e-17       7.448277251828e-18 
 2200       1.751750408342e-11       8.423573794726e-13      -1.377983695547e-13       0.000000000000e+00       1.924868851209e-16       3.195104094898e-17       7.479127717870e-18 
 2201       1.743117686925e-11       8.455006497035e-13      -1.475131344834e-13       0.000000000000e+00       1.920640462091e-16       3.149142172024e-17       7.508027664057e-18 
 2202       1.734597770404e-11       8.485753896839e-13      -1.574611958576e-13       0.000000000000e+00       1.916422297419e-16       3.103694538040e-17       7.534909805734e-18 
 2203       1.726192594638e-11       8.515793959110e-13      -1.676376235257e-13       0.000000000000e+00       1.912214322792e-16       3.058781086593e-17       7.559706628523e-18 
 2204       1.717904101594e-11       8.545104574131e-13      -1.780374677879e-13       0.000000000000e+00       1.908016503559e-16       3.014421779326e-17       7.582350388071e-18 
 2205       1.709734239348e-11       8.573663557408e-13      -1.886557593735e-13       0.000000000000e+00       1.903828804824e-16       2.970636645951e-17       7.602773109793e-18 
 2206       1.701684962100e-11       8.601448649589e-13      -1.994875094183e-13       0.000000000000e+00       1.899651191438e-16       2.927445784330e-17       7.620906588617e-18 
 2207       1.693757847380e-11       8.628440712294e-13      -2.105275256946e-13       0.000000000000e+00       1.895483630500e-16       2.884865687740e-17       7.636702377305e-18 
 2208       1.685952944896e-11       8.654633338942e-13      -2.217698600160e-13       0.000000000000e+00       1.891326098860e-16       2.842898199910e-17       7.650191896841e-18 
 2209       1.678269920068e-11       8.680023307512e-13      -2.332083571217e-13       0.000000000000e+00       1.887178575664e-16       2.801541486870e-17       7.661426724256e-18 
 2210       1.670708436122e-11       8.704607390411e-13      -2.448368380638e-13       0.000000000000e+00       1.883041039862e-16       2.760793703095e-17       7.670458640497e-18 
 2211       1.663268154087e-11       8.728382354470e-13      -2.566491001793e-13       0.000000000000e+00       1.878913470206e-16       2.720652991485e-17       7.677339630658e-18 
 2212       1.655948732797e-11       8.751344960942e-13      -2.686389170636e-13       0.000000000000e+00       1.874795845254e-16       2.681117483355e-17       7.682121884224e-18 
 2213       1.648749828879e-11       8.773491965497e-13      -2.808000385424e-13       0.000000000000e+00       1.870688143364e-16       2.642185298414e-17       7.684857795304e-18 
 2214       1.641671096759e-11       8.794820118220e-13      -2.931261906450e-13       0.000000000000e+00       1.866590342697e-16       2.603854544754e-17       7.685599962867e-18 
 2215       1.634712188654e-11       8.815326163603e-13      -3.056110755767e-13       0.000000000000e+00       1.862502421217e-16       2.566123318834e-17       7.684401190983e-18 
 2216       1.627872754574e-11       8.835006840543e-13      -3.182483716916e-13       0.000000000000e+00       1.858424356690e-16       2.528989705467e-17       7.681314489057e-18 
 2217       1.621152442311e-11       8.853858882340e-13      -3.310317334652e-13       0.000000000000e+00       1.854356126684e-16       2.492451777799e-17       7.676393072069e-18 
 2218       1.614550897445e-11       8.871879016691e-13      -3.439547914673e-13       0.000000000000e+00       1.850297708568e-16       2.456507597302e-17       7.669690360808e-18 
 2219       1.608067763334e-11       8.889063965685e-13      -3.570111523345e-13       0.000000000000e+00       1.846249079512e-16       2.421155213754e-17       7.661259982111e-18 
 2220       1.601702681118e-11       8.905410445802e-13      -3.701943987427e-13       0.000000000000e+00       1.842210216488e-16       2.386392665223e-17       7.651155769100e-18 
 2221       1.595455289710e-11       8.920915167906e-13      -3.834980893805e-13       0.000000000000e+00       1.838181096266e-16       2.352217978055e-17       7.639431761418e-18 
 2222       1.589325225795e-11       8.935574837243e-13      -3.969157589211e-13       0.000000000000e+00       1.834161695420e-16       2.318629166861e-17       7.626142205470e-18 
 2223       1.583312123829e-11       8.949386153437e-13      -4.104409179955e-13       0.000000000000e+00       1.830151990321e-16       2.285624234495e-17       7.611341554653e-18 
 2224       1.577415616035e-11       8.962345810486e-13      -4.240670531650e-13       0.000000000000e+00       1.826151957141e-16       2.253201172044e-17       7.595084469600e-18 
 2225       1.571635332399e-11       8.974450496755e-13      -4.377876268938e-13       0.000000000000e+00       1.822161571853e-16       2.221357958814e-17       7.577425818414e-18 
 2226       1.565970900669e-11       8.985696894977e-13      -4.515960775222e-13       0.000000000000e+00       1.818180810226e-16       2.190092562311e-17       7.558420676905e-18 
 2227       1.560421946350e-11       8.996081682245e-13      -4.654858192385e-13       0.000000000000e+00       1.814209647832e-16       2.159402938229e-17       7.538124328830e-18 
 2228       1.554988092705e-11       9.005601530011e-13      -4.794502420524e-13       0.000000000000e+00       1.810248060037e-16       2.129287030433e-17       7.516592266125e-18 
 2229       1.549668960746e-11       9.014253104080e-13      -4.934827117672e-13       0.000000000000e+00       1.806296022009e-16       2.099742770946e-17       7.493880189146e-18 
 2230       1.544464169238e-11       9.022033064607e-13      -5.075765699531e-13       0.000000000000e+00       1.802353508713e-16       2.070768079932e-17       7.470044006907e-18 
 2231       1.539373334689e-11       9.028938066091e-13      -5.217251339190e-13       0.000000000000e+00       1.798420494911e-16       2.042360865684e-17       7.445139837312e-18 
 2232       1.534396071355e-11       9.034964757375e-13      -5.359216966861e-13       0.000000000000e+00       1.794496955165e-16       2.014519024604e-17       7.419224007399e-18 
 2233       1.529531991229e-11       9.040109781639e-13      -5.501595269600e-13       0.000000000000e+00       1.790582863832e-16       1.987240441194e-17       7.392353053572e-18 
 2234       1.524780704047e-11       9.044369776397e-13      -5.644318691037e-13       0.000000000000e+00       1.786678195067e-16       1.960522988035e-17       7.364583721839e-18 
 2235       1.520141817275e-11       9.047741373491e-13      -5.787319431102e-13       0.000000000000e+00       1.782782922821e-16       1.934364525778e-17       7.335972968051e-18 
 2236       1.515614936115e-11       9.050221199092e-13      -5.930529445752e-13       0.000000000000e+00       1.778897020842e-16       1.908762903124e-17       7.306577958138e-18 
 2237       1.511199663498e-11       9.051805873690e-13      -6.073880446696e-13       0.000000000000e+00       1.775020462674e-16       1.883715956810e-17       7.276456068346e-18 
 2238       1.506895600080e-11       9.052492012095e-13      -6.217303901127e-13       0.000000000000e+00       1.771153221658e-16       1.859221511599e-17       7.245664885474e-18 
 2239       1.502702344243e-11       9.052276223429e-13      -6.360731031443e-13       0.000000000000e+00       1.767295270928e-16       1.835277380257e-17       7.214262207113e-18 
 2240       1.498619492089e-11       9.051155111126e-13      -6.504092814978e-13       0.000000000000e+00       1.763446583417e-16       1.811881363543e-17       7.182306041880e-18 
 2241       1.494646637439e-11       9.049125272924e-13      -6.647319983728e-13       0.000000000000e+00       1.759607131851e-16       1.789031250193e-17       7.149854609657e-18 
 2242       1.490783371826e-11       9.046183300865e-13      -6.790343024077e-13       0.000000000000e+00       1.755776888750e-16       1.766724816906e-17       7.116966341829e-18 
 2243       1.487029284500e-11       9.042325781288e-13      -6.933092176526e-13       0.000000000000e+00       1.751955826429e-16       1.744959828328e-17       7.083699881520e-18 
 2244       1.483383962417e-11       9.037549294825e-13      -7.075497435416e-13       0.000000000000e+00       1.748143916999e-16       1.723734037034e-17       7.050114083827e-18 
 2245       1.479846990241e-11       9.031850416401e-13      -7.217488548661e-13       0.000000000000e+00       1.744341132363e-16       1.703045183519e-17       7.016268016066e-18 
 2246       1.476417950341e-11       9.025225715225e-13      -7.358995017469e-13       0.000000000000e+00       1.740547444219e-16       1.682890996179e-17       6.982220957998e-18 
 2247       1.473096422783e-11       9.017671754788e-13      -7.499946096072e-13       0.000000000000e+00       1.736762824058e-16       1.663269191297e-17       6.948032402076e-18 
 2248       1.469881985336e-11       9.009185092860e-13      -7.640270791454e-13       0.000000000000e+00       1.732987243163e-16       1.644177473027e-17       6.913762053675e-18 
 2249       1.466774213461e-11       8.999762281485e-13      -7.779897863074e-13       0.000000000000e+00       1.729220672611e-16       1.625613533381e-17       6.879469831334e-18 
 2250       1.463772680312e-11       8.989399866978e-13      -7.918755822596e-13       0.000000000000e+00       1.725463083271e-16       1.607575052213e-17       6.845215866988e-18 
 2251       1.460876956732e-11       8.978094389918e-13      -8.056772933618e-13       0.000000000000e+00       1.721714445806e-16       1.590059697203e-17       6.811060506211e-18 
 2252       1.458086611252e-11       8.965842385150e-13      -8.193877211393e-13       0.000000000000e+00       1.717974730669e-16       1.573065123843e-17       6.777064308450e-18 
